﻿﻿Username;Created At;Tweet Text;Tweet ID;Label;Tanggal Labeling
﻿nan;25/10/2025 14.51;@rawatonmas @phrone_515 @nabraqz @d0n_yayak @salam4jari Yayasan Muhammadiyah tidak menimbulkan keriuhan karena mereka lebih fokus menyesuaikan program makan siswa yang sudah ada di sekolah-sekolah mereka dengan dana MBG daripada memprotes kebijakan. Pengecualian dari pantauan PPATK memungkinkan transaksi berjalan lancar tanpa;1,98E+34;NEUTRAL;26/01/2026
﻿nan;08/07/2025 14.14;@detikcom Apa hubungannya Pak Program Makan Bergizi Gratis (MBG) dikelola oleh Badan Gizi Nasional (BGN) yang merupakan lembaga non-kementerian yang bertugas untuk pemenuhan gizi masyarakat Indonesia. BGN juga bertindak sebagai koordinator pelaksana program MBG.;1,94E+34;NEUTRAL;26/01/2026
﻿nan;08/02/2025 08.20;Ratusan pelajar di Papua turun ke jalan menolak program Makan Bergizi Gratis (MBG) dan menuntut pendidikan yang lebih baik. Aksi ini viral di media sosial menyoroti keresahan siswa di Dekai Yahukimo. #makanbergizigratis #MBG #Papua #Pendidikan #Prabowo https://t.co/jsxYime5HR;1,89E+34;NEUTRAL;26/01/2026
﻿nan;24/05/2025 16.11;Sosialisasi Program MBG di Kediri Fokus Terhadap Permasalahan Gizi https://t.co/l46U6EApj5;1,93E+33;NEUTRAL;26/01/2026
﻿nan;24/05/2025 23.34;BGN Terapkan Langkah Preventif Pastikan Keamanan Pangan MBG #MakanBergiziGratis https://t.co/kw6K4EIcSA;1,93E+34;NEUTRAL;26/01/2026
﻿nan;12/05/2025 23.13;Makan Bergizi Gratis berdampak langsung terhadap pemenuhan gizi pada anak-anak Indonesia sebagai fondasi penting dalam membangun generasi yang unggul sehat dan berdaya saing. #MakanBergiziGratis #MBG #PemerataanGizi https://t.co/p7s3WnPeEL;1,92E+33;POSITIVE;26/01/2026
﻿nan;13/03/2025 08.33;Badan Gizi Nasional menetapkan harga MBG per porsi di Papua Pegunungan kurang lebih sebesar Rp35.000. Angka ini disampaikan Pengurus Satuan Pelayanan Pemenuhan Gizi Badan Gizi Nasional Provinsi Papua Pegunungan saat menggelar pertemuan dengan Bupati Jayawijaya Athenius Murib. https://t.co/Od3pV4I2vm;1,90E+32;NEUTRAL;26/01/2026
﻿nan;06/05/2025 17.07;Kehadiran Program MBG juga mendorong pemerataan ekonomi di seluruh wilayah Indonesia. #MBG #MakanBergiziGratis #ManfaatMBG #DukungMBG https://t.co/BXq9ecq9ci;1,92E+33;POSITIVE;26/01/2026
﻿nan;27/01/2025 11.12;Electrizen Pemerintah mulai merealisasikan program Makan Bergizi Gratis (MBG). Program ini diluncurkan untuk mendukung salah satu dari delapan misi Asta Cita yaitu memperkuat pembangunan sumber daya manusia (SDM). PLN sebagai BUMN terus mendukung penuh program.... https://t.co/3Vxa5Y8RHO;1,88E+33;POSITIVE;26/01/2026
﻿nan;23/06/2025 11.59;"MBG bkn cuma gizi anak tp jg booster ekonomi utk jutaan pelaku UMKM ️ 80% anggaran MBG digunakan belanja bapok dr petani nelayan pternak &amp; pdagang. ️ Jasa katering UMKM kbagian hingga ribuan porsi per hari. ️ Jasa logistik lokal ikut berperan distribusi mkanan siap santap. https://t.co/Qda6n5hkCy";1,94E+34;POSITIVE;26/01/2026
﻿nan;15/01/2025 13.04;Langkah nyata untuk Indonesia lebih sehat dan sejahtera! Program Makan Bergizi Gratis (MBG) resmi dilaksanakan sejak Januari 2025. Bersama kita wujudkan pemerataan ekonomi dan gizi untuk seluruh masyarakat.️ #MakanBergiziGratis #PemeretaanEkonomi #EkonomiBerkelanjutan https://t.co/4PBNgkuiYd;1,88E+34;POSITIVE;26/01/2026
﻿nan;14/07/2025 12.59;Bhabinkamtibmas kelurahan Giwangan Aipda Basyori Anwar SH melaksanakan kegiatan pengamanan dan Monitoring Penyaluran Program Makan Bergizi Gratis (MBG) di sekolahan yang ada di wilayah Kelurahan Giwangan. Senin (14/7/2025) https://t.co/R3nXo8ZbTM;1,94E+33;NEUTRAL;26/01/2026
﻿nan;04/03/2025 07.24;Pemkot Surabaya Pastikan MBG Saat Puasa Tetap Berjalan https://t.co/rIP99gPVAq;1,90E+34;POSITIVE;26/01/2026
﻿nan;26/09/2025 14.45;sender kemarin ngasih mbg sisanya buat ayam nya temen sender terus tadi pagi dapet kabar kalau ayam nya temen sender mati........ digigit tikus https://t.co/izfabnPlVP;1,97E+34;NEUTRAL;26/01/2026
﻿nan;22/03/2025 21.01;Tokoh Papua mendukung Program MBG untuk Wujudkan masa depan cerah anak Papua Bu Teddy Malam Minggu Ferry Fajar Sahur Mees Cica GA GUE MAAFIN LU SEMUA 02 Tolol lu Jubir Hasan Nasbi Babi Dimasak Pabrik Gula PeringatanDarurat RevisiUUTNI RUUPolri DwifungsiABRI Polisi Indonesia https://t.co/wem2ODcG0h;1,90E+33;POSITIVE;26/01/2026
﻿nan;19/08/2025 07.02;Paser-Tanah Grogot Pemerintah Kabupaten Paser resmi meluncurkan Program Makan Bergizi Gratis (MBG) yang ditandai dengan kegiatan launching perdana di SMPN 2 Tanah Grogot Selasa (19/08/2025). https://t.co/h96r0a4ZLy;1,96E+33;NEUTRAL;26/01/2026
﻿nan;04/08/2025 08.20;Tim Badan Gizi Nasional mendatangi SMPN 8 Kota Kupang untuk menyampaikan permohonan maaf. Paket MBG di Kupang mengandung dua jenis bakteri. #Kesehatan #AdadiKompas https://t.co/1P4GKjRJEm;1,95E+33;NEUTRAL;26/01/2026
﻿nan;02/07/2025 12.09;Satu Piring Gizi Seimbang MBG Masa Depan Indonesia https://t.co/kyWi5eDDxv;1,94E+33;POSITIVE;26/01/2026
﻿nan;08/07/2025 12.13;MBG harusnya kaya gini kecoaggh;1,94E+32;NEGATIVE;26/01/2026
﻿nan;26/06/2025 12.09;Selasa 24 Juni 2025. Kepala Kejaksaan Negeri Kampar Sapta Putra S.H. M.Hum. mengikuti kegiatan Peninjauan Dapur Makan Bergizi Gratis (MBG) di Desa Siberuang Kec. Koto Kampar Hulu Kab. Kampar. https://t.co/tkSzIZnEn9;1,94E+34;NEUTRAL;26/01/2026
﻿nan;21/01/2025 12.03;Komite III DPD RI menggelar Rapat Kerja dengan Kepala Badan Gizi Nasional (BGN) Dadan Hindayana untuk mengevaluasi pelaksanaan program Makan Bergizi Gratis (MBG) dengan Sistem yang Lebih Efektif. #dpdri #komiteIII #MBG #daridaerahuntukindonesia https://t.co/I7mWIO9awK;1,88E+33;NEUTRAL;26/01/2026
﻿nan;17/02/2025 17.07;Sumpah aku sakit hati. Pelajar Papua yang demo menolak MBG dibilang sama temenku gini Kayak gini dibayar atau murni nurani sih Mbak? Padahal pelajar Papua cuma pengen pendidikan gratis... Siapa coba yang mau bayar mereka???;1,89E+33;NEGATIVE;26/01/2026
﻿nan;04/03/2025 22.32;Pemerintah melalui Badan Gizi Nasional (BGN) mengumumkan keberhasilan Program Makan Bergizi Gratis (MBG) yang kini telah berjalan di 38 provinsi di Indonesia. #MBG38Provinsi https://t.co/zvTL3w6If3;1,90E+33;POSITIVE;26/01/2026
﻿nan;02/06/2025 21.14;Benarkah Program MBG menciptakan lapangan kerja buat pengangguran ? Ada datanya ? https://t.co/8Wo1d9BhFF;1,93E+34;NEUTRAL;26/01/2026
﻿nan;23/02/2025 10.28;Liat postingan temen yg pro rezim . Mahasiswa skrg th ngeributin apa sih? Mereka teh maunya apa sih? Padahal listrik udh disubsidi program mbg kurang apa si?;1,89E+34;NEUTRAL;26/01/2026
﻿nan;12/05/2025 16.28;MBG Penuhi Gizi Anak Indonesia lebih dari 650.000 anak sekolah mendapatkan makan bergizi gratis #PenuhiGiziIndonesia https://t.co/yFM7i8E68P;1,92E+34;POSITIVE;26/01/2026
﻿nan;18/05/2025 15.59;Program MBG Dorong Pertumbuhan Ekonomi #MBGTumbuhkanEkonomi #EkonomiLokal #ManfaatMBG #DukungMBG https://t.co/BdTnfPKmla;1,92E+34;POSITIVE;26/01/2026
﻿nan;06/09/2025 12.52;ANTARA - ANTARA - Pemkab Bantul evaluasi agar temuan ulat pada menu MBG tidak terulang https://t.co/K0gjgMWbkz https://t.co/rD0SwDVzTe;1,96E+34;NEUTRAL;26/01/2026
﻿nan;07/08/2025 06.57;Kantor Staf Presiden (KSP) mendorong percepatan penyediaan Sarjana Penggerak Pembangunan Indonesia (SPPI) untuk SDM pelaksana Program Makan Bergizi Gratis (MBG). https://t.co/ok1KUHAHqZ;1,95E+34;NEUTRAL;26/01/2026
﻿nan;14/06/2025 13.44;skolah gw bahkan sampai skrg belom ada mbg wkwkwk;1,93E+34;NEUTRAL;26/01/2026
﻿nan;09/10/2025 21.27;Orang soleh kalo diem aja sama kemungkaran juga ikut kena bencana juga. Terus kalo orang yang keliatan soleh tapi malah dzolim gimana? Malah menciptakan bencana. Tuh liat yang barusan ambruk sampe puluhan korban. Terus tuh liat MBG makan korban keracunan tiap hari udah kek covid.;1,98E+34;NEGATIVE;26/01/2026
﻿nan;30/05/2025 23.27;Program MBG bawa dampak ekonomi di Jayapura https://t.co/2lKK9eUxHg;1,93E+34;NEUTRAL;26/01/2026
﻿nan;06/05/2025 22.54;"apa yang mau diharapkan dari pelanggar ham yang mandang rakyat cuma sebagai persentase angka dan 'alat' dari programnya? bener-bener ga punya hati nirempati &amp; pembunuh. bayangin kalo semakin hari semakin banyak korban dari praktik MBG? mau dia gerak &amp; bebenah juga udh percuma.";1,92E+34;NEGATIVE;26/01/2026
﻿nan;30/09/2025 22.16;Bagaimana dengan pendapat kalian apakah setuju dng pendapat Prabowo kasus keracunan MBG hanya 0 00017 persen ? https://t.co/F0zi23MntY;1,97E+33;NEUTRAL;26/01/2026
﻿nan;30/05/2025 23.05;Ngomongin soal MBG mau nanya deh di daerah kalian udah pada dapet ya? Gue sempat nanya ke adek gue yang masih sekolah dia dari awal gak dapat terus nanya ke bocah-bocah yang beda sekolah juga sama. (Ini lokasi di Parung Panjang - Bogor). https://t.co/xTxzIWnCKq;1,93E+33;NEUTRAL;26/01/2026
﻿nan;26/02/2025 10.40;Aksi protes terhadap program Makan Bergizi Gratis (MBG) di Papua terus berlanjut. Pada Rabu (26/02) ribuan pelajar dari belasan sekolah di Kabupaten Deiyai Papua Tengah melaksanakan long march dan melakukan aksi di kantor bupati Deiyai. https://t.co/SrC96G3irR;1,89E+34;NEUTRAL;26/01/2026
﻿nan;23/02/2025 15.00;Jangankan gini. Di Sumba coba lu tanya tuh anak' skolahan apa dapet MBG? Bapak mreka punya risk yg sama besar utk kena phk dgn anak yg dapet MBG tp mreka MBG pun jg gadapet.;1,89E+33;NEUTRAL;26/01/2026
﻿nan;09/10/2025 23.56;Menko Pangan udah ready-in stok buat program MBG! Daging ayam telur sayur dan susu agar Program MBG jalan terus pangan harus cukup. https://t.co/G0GtaMaK7i;1,98E+34;POSITIVE;26/01/2026
﻿nan;27/10/2025 03.10;Intip yuk apa saja yang ada di balik program makanan bergizi gratis. Ternyata selain gizi untuk tumbuh kembang anak MBG juga menciptakan banyak keberkahan dan masa depan bagi mereka yang terlibat di dalamnya. _ https://t.co/0zbe033Y6E;1,98E+33;POSITIVE;26/01/2026
﻿nan;26/02/2025 16.43;kepala badan gizi nasional jurusan ento... (love u entomologists but what the hell is he doing here) bilang dapur belom terbiasa nyajiin MBG skala besar buset HACCP-nya aja kagak ada bang kocak lu;1,89E+33;NEGATIVE;26/01/2026
﻿nan;19/03/2025 12.52;2. Program pemerintah yang Keren-Kren tapi ya Coba-Coba ... ga pke tim pakar ataupun study yang bener. Sebut saja .. - Bank Emas - Danantara - PPN ratio 11/12 % - Effisiensi - MBG (Makan Bergizi Gratis) Kata investor ntar dulu deh tarok uang di sono masih error kyany;1,90E+33;NEGATIVE;26/01/2026
﻿nan;31/03/2025 14.43;Program MBG di Papua bermanfaat untuk meningkatkan kesehatan anak cegah stunting dan ekonomi lokal Selamat Lebaran Teddy Minal Taqabbalallahu Minna Wa Minkum Mohon Sejak Ramadhan Tante Plat B Rp 14.460 Telat 25 Rp 0 Opor Pemalang Gerak DANA Kaget KSAL pakyandrisusanto Jumbo https://t.co/J2zQtpoD7t;1,91E+34;POSITIVE;26/01/2026
﻿nan;06/01/2025 17.11;https://t.co/EbeI9dB9GZ Pj Gubernur Bey Machmudin: Baru 22 Kabupaten/Kota yang Laksanakan Program Makan Bergizi Gratis (MBG) BERITA CANGGIH.... https://t.co/biFNAFmW65;1,88E+34;NEUTRAL;26/01/2026
﻿nan;01/08/2025 00.26;Badan Gizi Nasional Akan Genjot Penerima MBG Jadi 21 Juta Dalam 10 Hari https://t.co/rFvVLsLtzC https://t.co/wbd7Kel5r0;1,95E+34;NEUTRAL;26/01/2026
﻿nan;02/07/2025 23.36;Program Makan Bergizi Gratis selalu memberikan kekuatan baru bagi anak-anak dan masyarakat. Dukung terus Program MBG! #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/zp1innUWkg;1,94E+32;POSITIVE;26/01/2026
﻿nan;12/04/2025 12.14;Anak sehat masa depan kuat Dukung Program MBG untuk Indonesia yang lebih baik #ProgramMBG #DukungMBG #MakanBergiziGratis #IndonesiaEmas2045 https://t.co/8ScEaC4OGe;1,91E+33;POSITIVE;26/01/2026
﻿nan;22/08/2025 09.43;Keracunan MBG jadi pelajaran dan Sleman langsung ambil tindakan https://t.co/FYrt7otevf;1,96E+34;NEUTRAL;26/01/2026
﻿nan;30/05/2025 09.39;KPPU dan Ombudsman Sumut Berkolaborasi Kawal Program MBG dan Koperasi Merah Putih https://t.co/vC1Lt4hM9F https://t.co/tOERN7bYim;1,93E+34;NEUTRAL;26/01/2026
﻿nan;03/04/2025 22.43;Salut buat Pemkab Lanny Jaya! Program Makan Bergizi Gratis ini bantu banyak warga supaya bisa konsumsi makanan bergizi dengan mudah dan tanpa biaya. Ini program keren banget! #MBGuntukPapua https://t.co/67kM3WubZ5;1,91E+34;POSITIVE;26/01/2026
﻿nan;27/09/2025 23.22;Hindarkan Kota Semarang dari keracunan MBG ya Tuhan;1,97E+34;NEGATIVE;26/01/2026
﻿nan;09/01/2025 10.08;Program makan bergizi gratis adalah investasi nyata untuk generasi masa depan. #UMKMDukungMBG https://t.co/qmae3lU9cR;1,88E+34;POSITIVE;26/01/2026
﻿nan;26/06/2025 22.44;Penduduk Singapura liat menu MBG elu mana nafsu makan;1,94E+34;NEUTRAL;26/01/2026
﻿nan;03/05/2025 21.03;Pak hapus MBG. Hapus program gajelas bapa Udah bener kasih pendidikan gratis yang merata biar pada cerdas nih bangsa cape bgt sama statement yang out of the box mulu;1,92E+34;NEGATIVE;26/01/2026
﻿nan;12/04/2025 15.38;Iklan baznas buat sumbangan buat palestina muncul terus perasaan. Ngebet banget ngumpuli duit yg ga tau amanahnya sejauh mana. Nanti dipake buat MBG pula;1,91E+32;NEUTRAL;26/01/2026
﻿nan;23/07/2025 15.27;140 siswa SMPN 8 Kupang keracunan makanan bergizi gratis. Keluhan para siswa sejak pagi terasa mual dan mencret. Program makan bergizi gratis di SMPN 8 Kupang NTT untuk sementara dihentikan. https://t.co/5n82JXO4Mw;1,95E+33;NEUTRAL;26/01/2026
﻿nan;03/04/2025 17.57;"SNAP &amp; POST Lebaran Photo Contest Foto &amp; Upload aktivitas belanja kamu di Mal Bali Galeria &amp; berkesempatan memenangkan hadiah voucher menginap dari Mal Bali Galeria. Periode : 7 - 27 April 2025 Pengumuman Pemenang : 28 April 2025 Pemenang akan dipilih oleh tim MBG T &amp;C https://t.co/CXRGU69VWv";1,91E+34;NEUTRAL;26/01/2026
﻿nan;14/07/2025 13.10;SPPG Lanud Abdulrachman Saleh Kembali Salurkan MBG Usai Libur Sekolah https://t.co/qD4kbh2mNH;1,94E+33;NEUTRAL;26/01/2026
﻿nan;14/06/2025 22.30;Program makan bergizi gratis ini benaran bikin harapan baru bagi banyak keluarga #MBGUntukIndonesia https://t.co/v4MGTBwCse;1,93E+34;POSITIVE;26/01/2026
﻿nan;27/05/2025 17.00;"Dengan dukungan penuh Kementerian BUMN &amp; PUPR proyek MBG siap melesatkan pertumbuhan ekonomi daerah. #berita #bumn #mbg #presidenprabowo https://t.co/hLnjqUsS5P";1,93E+34;POSITIVE;26/01/2026
﻿nan;27/09/2025 22.20;Apakah Program MBG di Indonesia bisa seperti ini? https://t.co/d6wFMtMqj0;1,97E+34;NEUTRAL;26/01/2026
﻿nan;18/10/2025 04.31;Anak-anak penerima Program Makan Bergizi Gratis (MBG) kini dipantau berat dan tingginya secara rutin tiap 6 bulan Langkah nyata Badan Gizi Nasional untuk pastikan manfaat MBG benar-benar dirasakan dan berdampak https://t.co/5t5xZG2EQm;1,98E+32;POSITIVE;26/01/2026
﻿nan;05/07/2025 16.24;Program MBG mendorong pemenuhan gizi anak bangsa dalam rangka menuju generasi emas di masa depan. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/HKaHygS8Pr;1,94E+34;POSITIVE;26/01/2026
﻿nan;03/09/2025 16.37;Apaan program kerja isinya cm MBG yang lain kena efisiensi sampe deteksi gempa ‍️;1,96E+33;NEGATIVE;26/01/2026
﻿nan;03/05/2025 17.44;semoga presiden lu prabowo wapres lu gibran menteri lu bahlil dapet MBG UMR kecil;1,92E+34;NEGATIVE;26/01/2026
﻿nan;15/05/2025 19.40;@blondfe Wujud nyata kepedulian Prabowo lewat Badan Gizi Nasional dapur MBG akan hadir di Jayapura untuk bantu masyarakat hidup sehat;1,92E+33;POSITIVE;26/01/2026
﻿nan;22/03/2025 23.15;hebat! Polri fokus di kesehatan go MBG https://t.co/i7duJ7NB5A;1,90E+34;POSITIVE;26/01/2026
﻿nan;06/05/2025 15.01;Pakar Gizi UGM Sebut MBG Harus Sumbang Minimal Sepertiga Kebutuhan Gizi Harian https://t.co/CxpVxOOEpV https://t.co/hf2ryTf0zO;1,92E+33;NEUTRAL;26/01/2026
﻿nan;14/02/2025 20.39;Program MBG di Papua adalah contoh langkah konkrit menghapus gizi buruk #MakanBergiziUntukIndonesia #MakanBergiziGratisBantuUMKM https://t.co/vRXIp0A3zU;1,89E+33;POSITIVE;26/01/2026
﻿nan;30/09/2025 18.19;"Polsek Teluk Nibung monitoring kegiatan Makan Bergizi Gratis (MBG) oleh SPPG Mitra Mandiri Yayasan Al Muslimun Nusantara. Penerima: 3.946 org ️ Menu bergizi untuk siswa bumil busui &amp; balita Kegiatan aman &amp; lancar #PolriPresisi #MBG #TanjungBalai https://t.co/fP5QNYl0pV";1,97E+33;NEUTRAL;26/01/2026
﻿nan;14/06/2025 11.15;Program MBG hadir di Sekolah Sorong membantu anak-anak mendapatkan gizi yg cukup utk meningkatkan fokus dan kemampuan belajar. Mereka dpt lebih konsentrasi dlm mengejar ilmu pengetahuan dan mencapai prestasi yg lebih baik. #BersamaBGNBangunIndonesia Orang Nuklir Israel #정상현 https://t.co/XNhtKafmkc;1,93E+34;POSITIVE;26/01/2026
﻿nan;15/04/2025 14.48;Setelah lebaran kok berita makan bergizi gratis (MBG) gak pernah muncul ya??? Izin tag @BocorAlusPol @kompascom @korantempo;1,91E+34;NEUTRAL;26/01/2026
﻿nan;30/04/2025 11.56;@Kanseulir Tata kelola buruk keliru menyalurkan anggaran hingga dugaan penggelapan mewarnai proyek Makan Bergizi Gratis (MBG). Harus segera dihentikan;1,92E+33;NEGATIVE;26/01/2026
﻿nan;09/01/2025 12.43;... Bisa aja dapat celahnya padahal ke depan gurunya juga akan dapat MBG sabar...;1,88E+34;NEUTRAL;26/01/2026
﻿nan;26/02/2025 17.04;mbg dari paa wowo https://t.co/6TXLowrgvT;1,89E+34;NEUTRAL;26/01/2026
﻿nan;30/09/2025 22.11;Wartawan Diduga Dianiaya Saat Liput Dapur MBG Oknum Pegawai SPPG Dituding Jadi Pelaku https://t.co/BKEa7Rqu8Y;1,97E+33;NEUTRAL;26/01/2026
﻿nan;06/05/2025 13.16;DPR Minta Penyedia Menu MBG yang Langgar Aturan Diberi Sanksi Tegas @DPR_RI https://t.co/Rj2YmRxWGQ;1,92E+34;NEUTRAL;26/01/2026
﻿nan;27/04/2025 12.41;Jauh lebih enak dan terencana drpd MBG nih wok @prabowo @Gerindra;1,92E+34;NEGATIVE;26/01/2026
﻿nan;20/02/2025 11.34;Beliau menjelaskan tentang bagaimana MBG itu sangat penting. Kemudian beliau ingin sumber daya alam itu bisa lebih berkeadilan dari sisi kepemilikan kata Menteri Hukum Supratman Andi Agtas. https://t.co/9AgfgeNTWm;1,89E+34;NEUTRAL;26/01/2026
﻿nan;27/04/2025 17.49;Mendukung program Makan Bergizi Gratis (MBG) untuk mengatasi gizi buruk dan membantu tumbuh kembang anak di Indonesia. #MakanBergiziGratis https://t.co/p9f3UvyR3X;1,92E+34;POSITIVE;26/01/2026
﻿nan;05/02/2025 12.12;"@maundriii @PNS_Garis_Lucu Coretax gagal menyerap pajak -&gt; pemasukan negara berkurang drastis. At the same time ada MBG + penggemukan kabinet yang butuh dana luar biasa. Plus pembangunan IKN tetap lanjut tapi jadi dead weight. Jadilah para umbi-umbian yang disuruh mengencangkan ikat pinggang";1,89E+33;NEGATIVE;26/01/2026
﻿nan;15/10/2025 22.33;Udahlah anjir stop mbg mbg ituuuu;1,98E+34;NEGATIVE;26/01/2026
﻿nan;30/05/2025 07.22;Organisasi Pengusaha di Prancis MEDEF International akan bekerja sama dalam Program MBG #MakanBergiziGratis #IndonesiaEmas2045 #ManfaatMBG #DukungMBG https://t.co/fKNVF7sCen;1,93E+33;NEUTRAL;26/01/2026
﻿nan;27/05/2025 16.00;BUMN hadir untuk rakyat lewat kolaborasi Dapur MBG bersama Kementerian PU. #berita #bumn #mbg #presidenprabowo #tepatsolutifindonesia https://t.co/PdLbSV4iOY;1,93E+32;NEUTRAL;26/01/2026
﻿nan;13/03/2025 12.29;salut! Program MBG tetep lanjut jempol buat Kemenkeu https://t.co/Gefav9PWjv;1,90E+33;POSITIVE;26/01/2026
﻿nan;11/06/2025 21.35;Selain kenyang MBG juga pastikan anak-anak sehat dan aktif #MBGCegahStunting https://t.co/RmMamtkh8N;1,93E+34;POSITIVE;26/01/2026
﻿nan;09/10/2025 23.32;MBG hadir sebagai solusi nyata untuk menekan angka stunting yang masih jadi masalah di banyak daerah. Dengan asupan makanan bergizi pertumbuhan anak bisa optimal mereka tumbuh tinggi kuat dan punya semangat belajar tinggi. https://t.co/SJ4GwkcEUm;1,98E+34;POSITIVE;26/01/2026
﻿nan;23/07/2025 14.48;Ini bts apa nih? Bts pemotretannya atau bts MBG wkwkkw Kalo MGB berarti ada balls on .. dong YA MENURUT LU AJA DAHHH PHOTOBOOK KE MGB APA NYAMBUNGNYA SIH YELLLL MINIMAL MIKIR https://t.co/vm0YFLuywR;1,95E+34;NEUTRAL;26/01/2026
﻿nan;02/02/2025 23.57;Padahal kalo mereka narik tuh program dan bilang mohon maaf berdasarkan riset dan lain sebagainya terhadap program MBG kami memutuskan untuk tdk melanjutkan program ini krn kurang efisien dan akan kami coba riset ulang/mengembangkan program lain. Gue lebih respect;1,89E+33;NEGATIVE;26/01/2026
﻿nan;19/03/2025 18.43;Presiden Prabowo Subianto mengungkapkan dirinya pernah mendapat ancaman bahwa Indeks Harga Saham Gabungan (IHSG) akan anjlok akibat program Makan Bergizi Gratis (MBG) yang ia canangkan. https://t.co/8cIsvEMBx7;1,90E+34;NEUTRAL;26/01/2026
﻿nan;03/08/2025 05.44;Program Makan Bergizi Gratis (MBG) bukan hanya menyehatkan generasi muda tapi juga menciptakan jutaan lapangan kerja baru bagi masyarakat. Dari dapur ke masa depan bangsa MBG hadir sebagai solusi cerdas dan inklusif! https://t.co/90mABkwASx;1,95E+34;POSITIVE;26/01/2026
﻿nan;06/09/2025 11.34;@ARSIPAJA Boomer pemerintah semakin hari semakin tolol mau sampe berapa berita lagi siswa keracunan MBG?? Kurang banyak? Goblok;1,96E+34;NEGATIVE;26/01/2026
﻿nan;15/05/2025 18.36;@blondfe Makin salut sama Prabowo dan Badan Gizi Nasional dapur MBG di Jayapura pasti bantu masyarakat dapet makanan bergizi dengan lebih mudah;1,92E+33;POSITIVE;26/01/2026
﻿nan;30/04/2025 16.32;Gua suka begini kalo singkatan2 doang deh kayanya. Contoh: STY: Susilo Tambang Yudhoyono SBY: Shin Bae Yong MBG: Mohamed bin Gayed MBZ: Makan Bergizi Zratis;1,92E+34;NEUTRAL;26/01/2026
